pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,0.003538859398393902,0.03837641401169463,0.5454837420536685,1.738613998423047,25,29,
REACTOME_HIV_INFECTION,0.003840436075322101,0.03837641401169463,0.43991850703123797,1.629584953317207,30,64,
REACTOME_PCP_CE_PATHWAY,0.0038676980528140835,0.03837641401169463,0.517144055651338,1.7134553864722648,28,35,
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.003932736642256577,0.03837641401169463,0.5323131290734601,1.718496580550202,28,31,
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.004154939016217665,0.03837641401169463,0.5121761909693144,1.6849534139492572,30,34,
REACTOME_TCR_SIGNALING,0.004311506332524926,0.03837641401169463,0.526836025413265,1.7129949102531026,31,32,
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.0043395714673176026,0.03837641401169463,0.5305043456511768,1.712657182728923,31,31,
REACTOME_MITOTIC_G2_G2_M_PHASES,0.004468845760980593,0.03837641401169463,0.4555091462870731,1.6345563723500502,34,54,
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.004475183075671277,0.03837641401169463,0.5297720352912985,1.710293023776949,32,31,
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,0.0044830865371552776,0.03837641401169463,0.5373377641586706,1.7255898548835582,32,30,
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,0.0044830865371552776,0.03837641401169463,0.5373377641586706,1.7255898548835582,32,30,
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.0044830865371552776,0.03837641401169463,0.5373377641586706,1.7255898548835582,32,30,
REACTOME_MAPK6_MAPK4_SIGNALING,0.004649926929719676,0.03837641401169463,0.5123322322159602,1.7079440164001722,34,36,
REACTOME_UCH_PROTEINASES,0.004649926929719676,0.03837641401169463,0.5099117588304736,1.6998749690600954,34,36,
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,0.004820272689712161,0.03837641401169463,0.5451674555294781,1.7097271827954779,34,27,
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.004890639858714849,0.03837641401169463,0.5364835707586559,1.722846724652461,35,30,
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.004890639858714849,0.03837641401169463,0.5364835707586559,1.722846724652461,35,30,
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.005099502487562189,0.03837641401169463,0.43554968790481585,1.6036507133239952,40,62,
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.005468963631391851,0.03837641401169463,0.5392130147202244,1.7050681646504653,39,28,
REACTOME_DEGRADATION_OF_AXIN,0.005468963631391851,0.03837641401169463,0.5392130147202244,1.7050681646504653,39,28,
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.005468963631391851,0.03837641401169463,0.5392130147202244,1.7050681646504653,39,28,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.005468963631391851,0.03837641401169463,0.5392130147202244,1.7050681646504653,39,28,
REACTOME_STABILIZATION_OF_P53,0.005468963631391851,0.03837641401169463,0.5392130147202244,1.7050681646504653,39,28,
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.005524117488547561,0.03837641401169463,0.5204096033680643,1.6920995505518903,40,32,
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.005524117488547561,0.03837641401169463,0.5204096033680643,1.6920995505518903,40,32,
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.005605687722176647,0.03837641401169463,0.5387677695425585,1.703660236137656,40,28,
REACTOME_SOMITOGENESIS,0.005605687722176647,0.03837641401169463,0.5387677695425585,1.703660236137656,40,28,
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.0057057465018339895,0.03837641401169463,0.5325532378046427,1.7102249751233194,41,30,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.006040709126723572,0.03837641401169463,0.47720202181090526,1.6377567199014813,45,42,
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.006102522375915379,0.03837641401169463,0.5188860031501636,1.6751490305358614,44,31,
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.006113299823393561,0.03837641401169463,0.5271094469580491,1.692742953788567,44,30,
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.006463059181345837,0.03837641401169463,0.4445893567466101,1.6075697973028318,50,56,
REACTOME_DEGRADATION_OF_DVL,0.006533278889342589,0.03837641401169463,0.5305637761711033,1.6910597643742715,47,29,
REACTOME_HEDGEHOG_ON_STATE,0.006533278889342589,0.03837641401169463,0.5305637761711033,1.6910597643742715,47,29,
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.006567484251440826,0.03837641401169463,0.5029237587162411,1.6545148313149385,48,34,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.006701514542286556,0.03837641401169463,0.5026421403884346,1.6535883654400405,49,34,
REACTOME_ABC_TRANSPORTER_DISORDERS,0.006726457399103139,0.03837641401169463,0.4836800791770061,1.646017850074833,50,40,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.006805498843065197,0.03837641401169463,0.5287026418945027,1.6851277927007244,49,29,
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,0.006805498843065197,0.03837641401169463,0.5287026418945027,1.6851277927007244,49,29,
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.006928406466512702,0.03837641401169463,0.52263673930807375,1.6783794389577382,50,30,
REACTOME_SYNTHESIS_OF_DNA,0.006999471737982039,0.03837641401169463,0.4833472855611064,1.637829472571515,52,39,
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,0.007349938750510413,0.03961492411292053,0.5254817304051158,1.6748618189027764,53,29,
REACTOME_S_PHASE,0.007616546290216678,0.03994422881260127,0.4717724022608467,1.6191222726481533,57,42,
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.007827009816927567,0.03994422881260127,0.49080685682440905,1.6456506501477206,58,37,
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.007838448252956026,0.03994422881260127,0.48881357008724224,1.6295406762809248,58,36,
REACTOME_PTEN_REGULATION,0.007913479293062516,0.03994422881260127,0.4782612131377912,1.627576837902306,59,40,
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.008217034041998174,0.040828387896178424,0.4674701309717456,1.6173762222375272,62,44,
REACTOME_APOPTOSIS,0.009377772145482195,0.04459689951862942,0.4360153823769076,1.5765675656244924,73,56,
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.009436107321509778,0.04459689951862942,0.3584351428546018,1.4653621653542221,82,130,
REACTOME_PROGRAMMED_CELL_DEATH,0.009695463020509634,0.04459689951862942,0.42155707746916193,1.5576884070406403,77,63,
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.009739843649878252,0.04459689951862942,0.4472929788840774,1.584931080702175,75,50,
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.009764035801464606,0.04459689951862942,0.5068626345288528,1.6363333096116348,71,31,
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.009816927566993898,0.04459689951862942,0.4827522857527446,1.6186440793624073,73,37,
REACTOME_GASTRULATION,0.010344358241459099,0.04633106930681681,0.5133559905692908,1.6362135890940737,75,29,
REACTOME_METABOLISM_OF_POLYAMINES,0.010596386360548838,0.04680070642575737,0.5095750946372185,1.6364336777708022,77,30,
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.012395580706009162,0.053997187185081,0.49470243985234075,1.6085133147303452,91,32,
REACTOME_COMPLEX_IV_ASSEMBLY,0.012909632571996028,0.054650479864383254,-0.5109645779094534,-1.7045476506925157,38,19,
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.013041706289906262,0.054650479864383254,0.5014729324158775,1.610414644930895,95,30,
REACTOME_NEDDYLATION,0.013061120973877759,0.054650479864383254,0.42591776149597227,1.5436869245100733,102,57,
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.013929424250464313,0.056897191760893334,0.47110004737641314,1.5795747114571697,104,37,
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.013955914960219121,0.056897191760893334,0.4523969212965882,1.5652251877517032,106,44,
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.015016766292462458,0.06044723646839319,0.6026386194242601,1.6367927846019124,102,15,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.01521532400489064,0.0604809129194403,0.4969079469172513,1.5957547918746824,111,30,
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.015426147319706903,0.06056191169959006,0.4376711547847694,1.5455402015004902,119,49,
REACTOME_DNA_REPLICATION,0.015883264462809916,0.06159607438016528,0.4405268960075449,1.549756873834206,122,48,
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.01620104605179232,0.06207147764421636,0.4326695864020357,1.5396553049014492,126,51,
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.01659188145674632,0.0625096068578185,0.3026701408790098,1.3281630770604114,158,290,
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.01670854271356784,0.0625096068578185,0.41556725013093593,1.5211864707135911,132,60,
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.017031342400946187,0.06297635911047543,0.3735249295651873,1.4621179315575097,143,93,
REACTOME_MAPK1_MAPK3_SIGNALING,0.017364657814096015,0.0634708182170406,0.42508002435032866,1.5253640200731629,135,54,
REACTOME_CELL_CYCLE_CHECKPOINTS,0.017725627262514042,0.06405397124408484,0.4130791787203425,1.5169190347895558,141,61,
REACTOME_SUMOYLATION,0.018184381167183534,0.06497340686701532,0.5362841882405445,1.601138991023119,128,22,
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.01904016692749087,0.067275256477134407,0.44535142519701776,1.5359569356278147,145,43,
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.01945786366076221,0.06799561147387234,0.4779471855358129,1.5636784988949513,144,33,
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.020265344802449337,0.0700476048606401,0.5895331537767712,1.601197768087452,138,15,
REACTOME_INNATE_IMMUNE_SYSTEM,0.020524392864818396,0.07018018205389516,0.3144235318671058,1.3473455161065464,190,210,
REACTOME_DEUBIQUITINATION,0.021595306453626263,0.072797828013875035,0.4046992705309544,1.4861461396713596,172,61,
REACTOME_HEDGEHOG_OFF_STATE,0.021747778809176502,0.072797828013875035,0.4535791056139725,1.5282210459318926,163,38,
REACTOME_SIGNALING_BY_HEDGEHOG,0.02232435981615233,0.0739494418910046,0.44286985954525643,1.5199287835362094,169,42,
REACTOME_KEAP1_NFE2L2_PATHWAY,0.022856404958677686,0.07493130697793303,0.42878747049612315,1.5084580211510343,176,48,
REACTOME_CELL_CYCLE_MITOTIC,0.027690150718541886,0.08983558393129555,0.35098107235456916,1.391693946358509,236,103,
REACTOME_SIGNALING_BY_WNT,0.027967681789931635,0.08983558393129555,0.3958720380258432,1.4627800534306454,224,63,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.031220937956689253,0.09928258270227183,0.4457317362981998,1.4859202760627213,234,36,
REACTOME_CELL_CYCLE,0.033497199039670744,0.1054664286595574,0.33654215694401474,1.3652661688024617,292,122,
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.03430285639754793,0.10618556556995698,0.42144077851003825,1.4581215976868616,262,44,
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.034393437904734495,0.10618556556995698,0.5459155695892766,1.5324665433861318,238,17,
REACTOME_NEUTROPHIL_DEGRANULATION,0.03624085537422622,0.11081338470196093,0.32789432878450975,1.3511281707694958,321,138,
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.03874008506724911,0.1173271147750973,0.33643324952806386,1.3560867918258777,336,115,
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.04004173731576888,0.12012521194730663,0.4171844919130596,1.443395487330524,306,44,
REACTOME_G2_M_CHECKPOINTS,0.04250907205806117,0.12633537303236872,0.41230772590906783,1.4336103734364491,327,45,
REACTOME_M_PHASE,0.04443913510930594,0.13084856448851193,0.35548360582909316,1.3757596000055852,371,85,
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.04498318385650224,0.13123534372814413,0.4928837367817611,1.4892695822446205,320,23,
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.04681794470526865,0.13534642196614027,0.41305150707157506,1.4245588790412957,358,43,
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.047660063163939136,0.13653964041560943,0.5234914164291947,1.489261367121143,331,18,
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.0598647287379479,0.16997306909524496,0.5207389910105119,1.4617921268679943,415,17,
REACTOME_REGULATION_OF_APOPTOSIS,0.0645292759135987,0.18159566142056977,0.4390293129354341,1.4098851391620721,474,30,
REACTOME_CELL_CELL_COMMUNICATION,0.06547704705713052,0.18264649968567986,0.5170020001408373,1.4513018353289118,454,17,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.06686429512516469,0.18489431173741191,-0.43590701340304644,-1.4295256747702676,202,18,
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.06745147947820554,0.18491009029370137,-0.4654256352690603,-1.4410433594803007,211,15,
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.06899224806201551,0.1862716527172266,-0.36131712841600977,-1.3818732096127757,177,32,
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.06911966987620358,0.1862716527172266,-0.40742257433386875,-1.4204487718393903,200,22,
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.07512437810945273,0.2007525398218989,0.36198319520678734,1.3327861902440936,603,62,
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,0.07712494532730718,0.20356676816006963,0.5239256358997,1.4230048869551013,528,15,
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.07745779543197617,0.20356676816006963,-0.4213958825758801,-1.4057517736258847,233,19,
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.0822967891235175,0.21451130279736527,0.5118119158042345,1.4121883205767531,568,16,
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.08358110340270895,0.21608773074846704,0.2979347936948424,1.2521614364200406,758,167,
REACTOME_VIRAL_INFECTION_PATHWAYS,0.08897485493230174,0.22817745055219318,0.28697152564688194,1.2297101175429914,827,210,
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.09589434395635946,0.24395521102497847,0.4859295533431683,1.3824030122073543,667,18,
REACTOME_PROTEASOME_ASSEMBLY,0.11026969576192375,0.27829970835152185,0.3946351739222814,1.3155814558969394,829,36,
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.1114633527770733,0.27909721404023075,0.3541193892632077,1.2834624905077503,878,57,
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.11401273885350319,0.28325039808917196,0.36009617133847427,1.2861054089210904,894,52,
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.12546738678853345,0.30929169766475684,0.42220606750952044,1.3118253009668384,905,26,
REACTOME_MITOTIC_PROMETAPHASE,0.12974132153866774,0.317367232686895,0.3915175786637344,1.2880116108913964,967,34,
REACTOME_PROTEIN_FOLDING,0.13121201287093315,0.31851465719814304,-0.3536305188973212,-1.2793135177759718,366,25,
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.13552571688666362,0.3255828739365545,0.2970471050519447,1.2120105331192756,1190,128,
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.13617145356465957,0.3255828739365545,0.48639254138071036,1.3210633646026912,933,15,
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.14043230340803606,0.3332647200280259,0.3760814920373727,1.2671122721559411,1058,38,
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.1421188630490956,0.3347688774045363,0.4606798826449293,1.3105711580006214,989,18,
REACTOME_SIGNALING_BY_ALK_IN_CANCER,0.15036434977578475,0.3515872296227908,0.42504576652459514,1.284294213641728,1072,23,
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.15940184537066496,0.36999844399906173,-0.41261562344178804,-1.2775338509983005,500,15,
REACTOME_SIGNALING_BY_INTERLEUKINS,0.16250760803408398,0.372252395711889,0.31931650862715877,1.2112061045518618,1334,75,
REACTOME_RAC3_GTPASE_CYCLE,0.1627140974967062,0.372252395711889,-0.3827223693484773,-1.255110462713959,493,18,
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.1649383408071749,0.37343098471078795,0.41895780529182847,1.2658991748014456,1176,23,
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.16557788944723617,0.37343098471078795,0.3322350457006956,1.2161484247316705,1317,60,
REACTOME_CYTOPROTECTION_BY_HMOX1,0.16789791806581597,0.3759967460910527,-0.3660926674456797,-1.2388516394567135,499,20,
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,0.17010746606334842,0.3782809385184951,0.4283410141986974,1.2632755539344098,1202,21,
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.17612768910478835,0.38800456419741386,0.405811344800442,1.250909425128157,1268,25,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.17692032015290884,0.38800456419741386,0.3080178467415558,1.1920620323387738,1480,85,
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.18521701761925224,0.40341788769124803,0.4351339783862519,1.254137072541552,1292,19,
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.18905675786035117,0.4047938914488203,0.3865153647860482,1.231935935052117,1388,29,
REACTOME_TELOMERE_MAINTENANCE,0.189371150265005,0.4047938914488203,0.4334439847496218,1.2492661964957017,1321,19,
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.18966757806878687,0.4047938914488203,0.4455666083741708,1.2507720208404556,1317,17,
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.19177107061503418,0.4065546697038725,0.4266795887834909,1.2448132628159225,1346,20,
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.1939542956320509,0.4084600398078953,0.4513264445077536,1.2452971766000618,1340,16,
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.19744955156950672,0.41278641297065527,0.40668345922996013,1.2288117059568844,1408,23,
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.19860478359908884,0.41278641297065527,0.42369248060814724,1.2360985457966829,1394,20,
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,0.2047776658512016,0.42048982407726804,0.4381861539714307,1.2300539829656694,1422,17,
REACTOME_RHOA_GTPASE_CYCLE,0.205359584358764,0.42048982407726804,0.38334529090123215,1.212192276040489,1501,28,
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,0.2062780269058296,0.42048982407726804,0.40386023584059133,1.2202812140702548,1471,23,
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.21875,0.4430732484076433,0.40938961470159785,1.2073835452218724,1546,21,
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.22577632500583703,0.4544105781763049,0.2895607054761552,1.1476051225274808,1933,102,
REACTOME_LEISHMANIA_INFECTION,0.23380281690140844,0.4676056338028169,-0.3220692311210209,-1.1546038009876096,663,24,
REACTOME_CHROMATIN_ORGANIZATION,0.2387231089521166,0.47446217904233173,0.3840043424725459,1.1836895578295452,1719,25,
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.2427447789530784,0.4794586317209871,0.36440595222340794,1.1764323452214647,1789,31,
REACTOME_PROTEIN_LOCALIZATION,0.2482575085540489,0.48300336373714975,0.3175368131305883,1.1481664654681798,1958,56,
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.24888392857142858,0.48300336373714975,-0.3077318760552034,-1.141622334027315,668,28,
REACTOME_METABOLISM_OF_STEROIDS,0.2490960743801653,0.48300336373714975,0.3278103821713024,1.153224462997358,1928,48,
REACTOME_MITOPHAGY,0.25601399620935994,0.49270271466151305,0.43449960723745884,1.1801198912842321,1755,15,
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.2571970145717332,0.49270271466151305,0.28881045504631114,1.1274206405202327,2170,91,
REACTOME_SARS_COV_INFECTIONS,0.25998132150361897,0.4950542529230588,0.2831198737379211,1.1220784148066236,2226,102,
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.2667051356030006,0.5046949368977927,0.27993342150591616,1.1203868333655742,2310,109,
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.2694472029129427,0.5046949368977927,-0.33992874496870584,-1.1339822145987213,813,19,
REACTOME_CHROMOSOME_MAINTENANCE,0.26980546941076966,0.5046949368977927,0.38847648418119485,1.1598418516846023,1913,22,
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.27253521126760566,0.5068198665678281,-0.3122399516748299,-1.1193662734223728,773,24,
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.28092711533091314,0.519388503925758,0.37581212698618255,1.1474277732112594,2011,24,
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.28491806933452235,0.5195753151957532,0.26480885571026075,1.1018338087585051,2555,153,
REACTOME_INTERFERON_SIGNALING,0.28524846745793664,0.5195753151957532,0.32617589986467255,1.128519470562571,2186,44,
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.2870533894851243,0.5195753151957532,0.3541378205106679,1.1372672294131407,2112,30,
REACTOME_L1CAM_INTERACTIONS,0.28756369646054264,0.5195753151957532,0.3630131510240824,1.1384638714637176,2087,27,
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.2934836471754212,0.5212720527397443,0.3005740526626261,1.1134129293219495,2368,64,
REACTOME_TRNA_PROCESSING,0.29470426409903716,0.5212720527397443,-0.3175032015270368,-1.1069515070477596,856,22,
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.29470426409903716,0.5212720527397443,-0.31744881788115076,-1.1067619024753246,856,22,
REACTOME_OPIOID_SIGNALLING,0.2961133069828722,0.5212720527397443,-0.33916946109992757,-1.112281834961074,898,18,
REACTOME_COMPLEX_I_BIOGENESIS,0.2966988727858293,0.5212720527397443,0.3438220957369143,1.1248674222154817,2210,33,
REACTOME_GLUTATHIONE_CONJUGATION,0.2995298858294157,0.5233544158997483,-0.3256307174085415,-1.1019290578358676,891,20,
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.3070418428342324,0.5335481203348956,0.41733638099946196,1.1335038199582983,2105,15,
REACTOME_PHOSPHOLIPID_METABOLISM,0.31287202380952384,0.540724475931677,-0.29362788486383434,-1.0892994107429457,840,28,
REACTOME_SLC_TRANSPORTER_DISORDERS,0.31848423488573907,0.5444032779106057,0.4073130146455819,1.123855589015655,2201,16,
REACTOME_RHOD_GTPASE_CYCLE,0.3191699604743083,0.5444032779106057,-0.33279743340038587,-1.0913852287657984,968,18,
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.32013651877133104,0.5444032779106057,-0.3171457708282986,-1.0874152484868338,937,21,
REACTOME_SARS_COV_1_INFECTION,0.32460800829337827,0.5490709927515653,0.3145804647671774,1.0981349252220067,2504,46,
